id,vertex,lat,lon,name,localityName,code,direction,description,locationType,locationSubType,wheelchairBoarding,routeIds,stopColorType,style,parentStationId,type
BKK_CSF00102,BKK:BKK_CSF00102,47.492492,19.042355,Szarvas tér,1013,CSF00102,,a{z`HygfsBPDLLHTBXCXITMLQDOEOMGUCYBYFUNMNE,1,stop-area,False,[],OTHER,"{'colors': ['000000', '009EE3']}",,
BKK_CS007885,BKK:BKK_CS007885,47.497476,19.049623,Dorottya utca (Vörösmarty tér M),1051,CS007885,,ez{`HgugsBPDLLHT@XAXITMLQDQEMMIUCYBYHULMPE,1,stop-area,False,[],OTHER,{'colors': ['009EE3']},,
BKK_008750,BKK:BKK_008750,47.505696,19.039323,Batthyány tér M+H,1011,008750,-176,509167,0,,True,"['BKK_3190', 'BKK_3410', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00065,TRAM
BKK_009629,BKK:BKK_009629,47.505588,19.039284,Batthyány tér M+H,1011,009629,1,510879,0,,True,['BKK_9900'],NIGHTBUS,{'colors': ['000000']},BKK_CSF00065,BUS
BKK_071659,BKK:BKK_071659,47.509906,19.05504,Nyugati pályaudvar M,1055,071659,-174,630769,0,,True,"['BKK_0090', 'BKK_N1090']",BUS,"{'colors': ['009EE3', 'FF9900']}",BKK_CSF00936,BUS
BKK_071927,BKK:BKK_071927,47.50602,19.038049,Batthyány tér M+H,1011,071927,-163,631301,0,,True,[],BUS,{'colors': ['777777']},BKK_CSF00065,BUS
BKK_005510017_0,BKK:BKK_005510017,47.50023,19.083872,Budapest-Keleti,1087,,,,0,,False,"['BKK_S60', 'BKK_S80', 'BKK_G10', 'BKK_G60', 'BKK_Z60', 'BKK_EC', 'BKK_EN', 'BKK_Gy', 'BKK_IC', 'BKK_IR85', 'BKK_IR87', 'BKK_Sz', 'BKK_rjx']",OTHER,{'colors': ['2E5EA8']},BKK_005510017,RAIL
BKK_056234,BKK:BKK_056234,47.500485,19.081704,Keleti pályaudvar,1087,056234,56,599947,0,,True,[],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CSF01131,SUBWAY
BKK_056233,BKK:BKK_056233,47.500116,19.080722,Keleti pályaudvar,1076,056233,-127,599945,0,,True,['BKK_5400'],M4,"{'colors': ['4CA22F'], 'type': 'PRIORITY', 'image': 'stop-icon-M4'}",BKK_CSF01131,SUBWAY
BKK_042790,BKK:BKK_042790,47.510421,19.091707,Stefánia út,1146,042790,167,567291,0,,True,[],BUS,{'colors': ['777777']},BKK_CS042790,BUS
BKK_090482,BKK:BKK_090482,47.507822,19.087004,Ötvenhatosok tere,1146,090482,-137,661647,0,,True,"['BKK_4740', 'BKK_4750', 'BKK_9790']",TROLLEYBUS,"{'colors': ['000000', 'E41F18']}",BKK_CS090482,TROLLEYBUS
BKK_075001,BKK:BKK_075001,47.502941,19.076408,Rottenbiller utca / István utca,1077,075001,148,637413,0,,True,['BKK_MUZ3'],BUS,{'colors': ['EE7203']},BKK_CSF01122,BUS
BKK_F00941,BKK:BKK_F00941,47.506101,19.054854,Báthory utca / Bajcsy-Zsilinszky út,1054,F00941,-172,3173,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_4760', 'BKK_9140', 'BKK_9141', 'BKK_9310', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CSF00940,TROLLEYBUS
BKK_F00940,BKK:BKK_F00940,47.507189,19.05573,Báthory utca / Bajcsy-Zsilinszky út,1065,F00940,32,3171,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_4760', 'BKK_9140', 'BKK_9141', 'BKK_9310', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CSF00940,TROLLEYBUS
BKK_F00945,BKK:BKK_F00945,47.500363,19.055901,Bajcsy-Zsilinszky út M,1061,F00945,-134,3181,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_9340', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00945,BUS
BKK_F00943,BKK:BKK_F00943,47.502881,19.054734,Arany János utca M,1054,F00943,-179,3177,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_N1090', 'BKK_9140', 'BKK_9141', 'BKK_9310', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'FF9900', 'E41F18']}",BKK_CSF00956,TROLLEYBUS
BKK_F00942,BKK:BKK_F00942,47.503304,19.055105,Arany János utca M,1066,F00942,1,3175,0,,True,"['BKK_0090', 'BKK_4720', 'BKK_9140', 'BKK_9141', 'BKK_9310', 'BKK_9500', 'BKK_9501']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CSF00956,TROLLEYBUS
BKK_F00939,BKK:BKK_F00939,47.506506,19.055716,Báthory utca / Bajcsy-Zsilinszky út,1065,F00939,135,3169,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF00940,TROLLEYBUS
BKK_F00938,BKK:BKK_F00938,47.507063,19.05427,Báthory utca / Bajcsy-Zsilinszky út,1054,F00938,-84,3167,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF00940,TROLLEYBUS
BKK_F00935,BKK:BKK_F00935,47.509896,19.056659,Nyugati pályaudvar M,1065,F00935,126,3161,0,,True,"['BKK_3040', 'BKK_3060', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00936,TRAM
BKK_F00934,BKK:BKK_F00934,47.509896,19.056394,Nyugati pályaudvar M,1065,F00934,132,3159,0,,True,"['BKK_VP06', 'BKK_9140', 'BKK_9141', 'BKK_9230', 'BKK_9310', 'BKK_9340', 'BKK_9500', 'BKK_9501']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00936,BUS
BKK_F00933,BKK:BKK_F00933,47.510274,19.056168,Nyugati pályaudvar M,1065,F00933,-55,3157,0,,True,"['BKK_3040', 'BKK_3060']",TRAM,{'colors': ['FFD800']},BKK_CSF00936,TRAM
BKK_F00969,BKK:BKK_F00969,47.508853,19.046584,"Országház, látogatóközpont",1055,F00969,-176,3229,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00968,TRAM
BKK_F00968,BKK:BKK_F00968,47.50915,19.04677,"Országház, látogatóközpont",1055,F00968,-4,3227,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00968,TRAM
BKK_F00959,BKK:BKK_F00959,47.505511,19.045769,Kossuth Lajos tér,1055,F00959,100,3209,0,,False,['BKK_5200'],M2,"{'colors': ['E41F18'], 'type': 'PRIORITY', 'image': 'stop-icon-M2'}",BKK_CS072858,SUBWAY
BKK_F00958,BKK:BKK_F00958,47.505808,19.044242,Kossuth Lajos tér,1055,F00958,-79,3207,0,,False,['BKK_5200'],M2,"{'colors': ['E41F18'], 'type': 'PRIORITY', 'image': 'stop-icon-M2'}",BKK_CS072858,SUBWAY
BKK_F00957,BKK:BKK_F00957,47.50367,19.054513,Arany János utca,1054,F00957,-180,3205,0,,True,['BKK_5300'],M3,"{'colors': ['005CA5'], 'type': 'PRIORITY', 'image': 'stop-icon-M3'}",BKK_CSF00956,SUBWAY
BKK_F00956,BKK:BKK_F00956,47.504733,19.054679,Arany János utca,1054,F00956,4,3203,0,,True,['BKK_5300'],M3,"{'colors': ['005CA5'], 'type': 'PRIORITY', 'image': 'stop-icon-M3'}",BKK_CSF00956,SUBWAY
BKK_F00974,BKK:BKK_F00974,47.500714,19.046173,Széchenyi István tér,1051,F00974,-24,3239,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00974,TRAM
BKK_F00973,BKK:BKK_F00973,47.50066,19.04608,Széchenyi István tér,1051,F00973,158,3237,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00974,TRAM
BKK_F00972,BKK:BKK_F00972,47.505679,19.047288,Kossuth Lajos tér M,1054,F00972,72,3235,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CS072858,TRAM
BKK_F00971,BKK:BKK_F00971,47.505732,19.046836,Kossuth Lajos tér M,1055,F00971,-99,3233,0,,True,"['BKK_3020', 'BKK_3022', 'BKK_3023', 'BKK_3230', 'BKK_N3020']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CS072858,TRAM
BKK_F00970,BKK:BKK_F00970,47.505966,19.050925,Kossuth Lajos tér M,1054,F00970,,3231,0,,True,"['BKK_4700', 'BKK_4780']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CS072858,TROLLEYBUS
BKK_F00991,BKK:BKK_F00991,47.508817,19.049518,Markó utca,1055,F00991,-167,3273,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CSF00990,BUS
BKK_F00990,BKK:BKK_F00990,47.509123,19.051164,Markó utca,1055,F00990,11,3271,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CSF00990,BUS
BKK_007979,BKK:BKK_007979,47.507404,19.066482,Vörösmarty utca M,1064,007979,-135,507677,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CS007980,BUS
BKK_007980,BKK:BKK_007980,47.507413,19.066787,Vörösmarty utca M,1064,007980,45,507679,0,,True,"['BKK_1050', 'BKK_2100', 'BKK_2102', 'BKK_MUZ3', 'BKK_9790', 'BKK_9791']",BUS,"{'colors': ['000000', '009EE3', 'EE7203']}",BKK_CS007980,BUS
BKK_007950,BKK:BKK_007950,47.501104,19.082712,Keleti pályaudvar M,1076,007950,-117,507645,0,,True,"['BKK_4790', 'BKK_1100', 'BKK_1120', 'BKK_N4769']",TROLLEYBUS-BUS,"{'colors': ['009EE3', 'E41F18', 'FF9900']}",BKK_CSF01131,TROLLEYBUS
BKK_09001187,BKK:BKK_09001,47.506776,19.039318,Batthyány tér,1011,09001,,,0,merged,False,['BKK_H5'],H5,"{'colors': ['8A236C'], 'image': 'stop-icon-H5'}",BKK_09001,SUBURBAN_RAILWAY
BKK_067592,BKK:BKK_067592,47.505902,19.039002,Batthyány tér M+H,1011,067592,147,622661,0,,False,[],BUS,{'colors': ['777777']},BKK_CSF00065,BUS
BKK_005510033_0,BKK:BKK_005510033,47.51038,19.05715,Budapest-Nyugati,1062,,,,0,,False,"['BKK_S20', 'BKK_S21', 'BKK_S50', 'BKK_S70', 'BKK_S71', 'BKK_S72', 'BKK_G70', 'BKK_G71', 'BKK_Z50', 'BKK_Z72', 'BKK_IC', 'BKK_IR', 'BKK_Sz']",OTHER,{'colors': ['2E5EA8']},BKK_005510033,RAIL
BKK_050274,BKK:BKK_050274,47.50638,19.051004,Kossuth Lajos tér M (Szemere utca),1054,050274,-34,587987,0,,True,['BKK_0150'],BUS,{'colors': ['009EE3']},BKK_CS072858,BUS
BKK_F00072,BKK:BKK_F00072,47.501306,19.033896,Szentháromság tér,1014,F00072,-19,1439,0,,True,"['BKK_0160', 'BKK_0161', 'BKK_1160', 'BKK_MUZ6', 'BKK_9160']",BUS,"{'colors': ['000000', '009EE3', '824B00']}",BKK_CSF00071,BUS
BKK_F00071,BKK:BKK_F00071,47.501324,19.03371,Szentháromság tér,1014,F00071,135,1437,0,,True,"['BKK_0160', 'BKK_0161', 'BKK_1160', 'BKK_MUZ6', 'BKK_9160']",BUS,"{'colors': ['000000', '009EE3', '824B00']}",BKK_CSF00071,BUS
BKK_062517,BKK:BKK_062517,47.501817,19.075598,Rózsák tere,1074,062517,60,612517,0,,True,"['BKK_4730', 'BKK_4740', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CS062517,TROLLEYBUS
BKK_F01314,BKK:BKK_F01314,47.500277,19.080999,Keleti pályaudvar M,1076,F01314,-125,3919,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0075', 'BKK_0085', 'BKK_1070', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_9070', 'BKK_9730', 'BKK_9731']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01131,BUS
BKK_F00045,BKK:BKK_F00045,47.501307,19.036072,Donáti utca,1015,F00045,-40,1391,0,,True,"['BKK_0160', 'BKK_2160', 'BKK_9160']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00045,BUS
BKK_F00036,BKK:BKK_F00036,47.507773,19.033443,Fazekas utca,1027,F00036,-87,1373,0,,True,"['BKK_0390', 'BKK_9900']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00034,BUS
BKK_F00035,BKK:BKK_F00035,47.507989,19.034133,Fazekas utca,1027,F00035,-174,1371,0,,True,"['BKK_0110', 'BKK_1110']",BUS,{'colors': ['009EE3']},BKK_CSF00034,BUS
BKK_F00034,BKK:BKK_F00034,47.508268,19.034372,Fazekas utca,1027,F00034,7,1369,0,,True,"['BKK_0110', 'BKK_1110']",BUS,{'colors': ['009EE3']},BKK_CSF00034,BUS
BKK_F00068,BKK:BKK_F00068,47.506738,19.034794,Mária tér,1015,F00068,101,1431,0,,True,"['BKK_0390', 'BKK_9900']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF00068,BUS
BKK_F00067,BKK:BKK_F00067,47.505876,19.039005,Batthyány tér M+H,1011,F00067,,1429,0,,True,['BKK_0390'],BUS,{'colors': ['009EE3']},BKK_CSF00065,BUS
BKK_F00065,BKK:BKK_F00065,47.507423,19.03927,Batthyány tér M+H (Bem rakpart),1011,F00065,-1,1425,0,,True,[],BUS,{'colors': ['777777']},BKK_CSF00065,BUS
BKK_F00064,BKK:BKK_F00064,47.506613,19.038872,Batthyány tér M+H,1011,F00066,,1423,0,merged,True,"['BKK_0110', 'BKK_1110']",BUS,{'colors': ['009EE3']},BKK_MERGED_F00066,BUS
BKK_F00063,BKK:BKK_F00063,47.506826,19.038103,Batthyány tér,1011,F00063,117,1421,0,,False,['BKK_5200'],M2,"{'colors': ['E41F18'], 'type': 'PRIORITY', 'image': 'stop-icon-M2'}",BKK_CSF00065,SUBWAY
BKK_F00062,BKK:BKK_F00062,47.507412,19.036739,Batthyány tér,1011,F00062,-63,1419,0,,False,['BKK_5200'],M2,"{'colors': ['E41F18'], 'type': 'PRIORITY', 'image': 'stop-icon-M2'}",BKK_CSF00065,SUBWAY
BKK_F00059,BKK:BKK_F00059,47.505885,19.038023,Batthyány tér M+H,1011,F00059,171,1415,0,,True,"['BKK_N1090', 'BKK_9900']",BUS,"{'colors': ['000000', 'FF9900']}",BKK_CSF00065,BUS
BKK_F00057,BKK:BKK_F00057,47.506002,19.039456,Batthyány tér M+H,1011,F00057,-6,1413,0,,True,"['BKK_3190', 'BKK_3410', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00065,TRAM
BKK_F00056,BKK:BKK_F00056,47.501764,19.039029,Halász utca,1011,F00056,166,1411,0,,True,['BKK_9900'],NIGHTBUS,{'colors': ['000000']},BKK_CSF00053,BUS
BKK_F00053,BKK:BKK_F00053,47.502448,19.039759,Halász utca,1011,F00053,-14,1405,0,,True,['BKK_9900'],NIGHTBUS,{'colors': ['000000']},BKK_CSF00053,BUS
BKK_F00052,BKK:BKK_F00052,47.501784,19.040028,Halász utca,1011,F00052,-9,1403,0,,True,"['BKK_3190', 'BKK_3410', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00053,TRAM
BKK_F00051,BKK:BKK_F00051,47.50226,19.039815,Halász utca,1011,F00051,172,1401,0,,True,"['BKK_3190', 'BKK_3410', 'BKK_N3190']",TRAM,"{'colors': ['FF9900', 'FFD800']}",BKK_CSF00053,TRAM
BKK_F00194,BKK:BKK_F00194,47.510238,19.034451,Horvát utca,1027,F00194,138,1683,0,,True,"['BKK_0110', 'BKK_1110']",BUS,{'colors': ['009EE3']},BKK_CS112336,BUS
BKK_F02707,BKK:BKK_F02707,47.510251,19.083886,Dvořák sétány,1146,F02707,-124,6671,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF02708,TROLLEYBUS
BKK_F02708,BKK:BKK_F02708,47.510377,19.084497,Dvořák sétány,1146,F02708,59,6673,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF02708,TROLLEYBUS
BKK_F02709,BKK:BKK_F02709,47.507147,19.086459,Ötvenhatosok tere,1146,F02709,56,6675,0,,True,"['BKK_4740', 'BKK_4750', 'BKK_9790']",TROLLEYBUS,"{'colors': ['000000', 'E41F18']}",BKK_CS090482,TROLLEYBUS
BKK_F02720,BKK:BKK_F02720,47.507936,19.09526,Stefánia út / Thököly út,1143,F02720,144,6697,0,,True,['BKK_4750'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF02718,TROLLEYBUS
BKK_F02722,BKK:BKK_F02722,47.508124,19.094266,Stefánia út / Thököly út,1146,F02722,-139,6701,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0075', 'BKK_0085', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_9070', 'BKK_9730']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF02718,BUS
BKK_F02723,BKK:BKK_F02723,47.5087,19.095394,Stefánia út / Thököly út,1146,F02723,35,6703,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0075', 'BKK_0085', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_9070', 'BKK_9071', 'BKK_9730', 'BKK_9731', 'BKK_9790']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF02718,BUS
BKK_F02716,BKK:BKK_F02716,47.505814,19.091582,Cházár András utca,1146,F02716,44,6689,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_1100', 'BKK_1120', 'BKK_9070', 'BKK_9071', 'BKK_9730', 'BKK_9731']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF02717,BUS
BKK_F02717,BKK:BKK_F02717,47.505868,19.09133,Cházár András utca,1146,F02717,-139,6691,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_1100', 'BKK_1120', 'BKK_9070', 'BKK_9730']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF02717,BUS
BKK_F02718,BKK:BKK_F02718,47.508835,19.094491,Stefánia út / Thököly út,1146,F02718,-45,6693,0,,True,"['BKK_4720', 'BKK_4750', 'BKK_9790']",TROLLEYBUS,"{'colors': ['000000', 'E41F18']}",BKK_CSF02718,TROLLEYBUS
BKK_F02711,BKK:BKK_F02711,47.510033,19.089926,Zichy Géza utca,1146,F02711,-132,6679,0,,True,"['BKK_4740', 'BKK_4750', 'BKK_9790']",TROLLEYBUS,"{'colors': ['000000', 'E41F18']}",BKK_CSF02712,TROLLEYBUS
BKK_F02712,BKK:BKK_F02712,47.510392,19.090737,Zichy Géza utca,1146,F02712,41,6681,0,,True,"['BKK_4740', 'BKK_4750', 'BKK_9790']",TROLLEYBUS,"{'colors': ['000000', 'E41F18']}",BKK_CSF02712,TROLLEYBUS
BKK_F01173,BKK:BKK_F01173,47.500288,19.072996,Szövetség utca,1074,F01173,49,3637,0,,True,['BKK_4740'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01173,TROLLEYBUS
BKK_F01172,BKK:BKK_F01172,47.500188,19.079221,Munkás utca,1076,F01172,-29,3635,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_4790', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01172,TROLLEYBUS
BKK_F01160,BKK:BKK_F01160,47.500853,19.082181,Keleti pályaudvar M,1076,F01160,-123,3611,0,,True,"['BKK_0205', 'BKK_0300', 'BKK_0301', 'BKK_2300']",BUS,{'colors': ['009EE3']},BKK_CSF01131,BUS
BKK_F01117,BKK:BKK_F01117,47.502825,19.073555,Wesselényi utca / Izabella utca,1077,F01117,143,3525,0,,True,"['BKK_4730', 'BKK_4760']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01117,TROLLEYBUS
BKK_F01115,BKK:BKK_F01115,47.500928,19.069307,Wesselényi utca / Erzsébet körút,1074,F01115,-129,3521,0,,True,['BKK_4740'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01115,TROLLEYBUS
BKK_F01114,BKK:BKK_F01114,47.500046,19.068895,Wesselényi utca / Erzsébet körút,1073,F01114,152,3519,0,,True,"['BKK_VP06', 'BKK_9230']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01115,BUS
BKK_F01113,BKK:BKK_F01113,47.500199,19.069147,Wesselényi utca / Erzsébet körút,1073,F01113,-25,3517,0,,True,"['BKK_VP06', 'BKK_9230']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01115,BUS
BKK_F01111,BKK:BKK_F01111,47.500325,19.068948,Wesselényi utca / Erzsébet körút,1073,F01111,-26,3513,0,,True,"['BKK_3040', 'BKK_3060']",TRAM,{'colors': ['FFD800']},BKK_CSF01115,TRAM
BKK_F01119,BKK:BKK_F01119,47.503877,19.072507,Dob utca,1077,F01119,-40,3529,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01119,TROLLEYBUS
BKK_F01118,BKK:BKK_F01118,47.502546,19.072161,Almássy tér,1074,F01118,-129,3527,0,,True,['BKK_4740'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01118,TROLLEYBUS
BKK_F01139,BKK:BKK_F01139,47.507922,19.083646,Dembinszky utca,1071,F01139,-112,3569,0,,True,['BKK_4740'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01138,TROLLEYBUS
BKK_F01138,BKK:BKK_F01138,47.508344,19.083752,Dembinszky utca,1071,F01138,143,3567,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_4750', 'BKK_4790', 'BKK_2300', 'BKK_N4769', 'BKK_9790']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18', 'FF9900']}",BKK_CSF01138,TROLLEYBUS
BKK_F01137,BKK:BKK_F01137,47.509397,19.083009,Damjanich utca / Dózsa György út,1146,F01137,-37,3565,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_4750', 'BKK_4790', 'BKK_2300', 'BKK_9790']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'E41F18']}",BKK_CSF01134,TROLLEYBUS
BKK_F01136,BKK:BKK_F01136,47.50911,19.081655,Damjanich utca / Dózsa György út,1071,F01136,56,3563,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01134,TROLLEYBUS
BKK_F01135,BKK:BKK_F01135,47.509433,19.082014,Damjanich utca / Dózsa György út,1071,F01135,-124,3561,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01134,TROLLEYBUS
BKK_F01134,BKK:BKK_F01134,47.509712,19.0822,Damjanich utca / Dózsa György út,1071,F01134,142,3559,0,,True,"['BKK_0300', 'BKK_0301', 'BKK_4750', 'BKK_4790', 'BKK_2300', 'BKK_MUZ3', 'BKK_N4769', 'BKK_9790']",TROLLEYBUS-BUS,"{'colors': ['000000', '009EE3', 'EE7203', 'E41F18', 'FF9900']}",BKK_CSF01134,TROLLEYBUS
BKK_F01131,BKK:BKK_F01131,47.501824,19.082036,Keleti pályaudvar M (Garay utca),1076,F01131,76,3553,0,,True,['BKK_4780'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01131,TROLLEYBUS
BKK_F01130,BKK:BKK_F01130,47.504532,19.081201,Nefelejcs utca / István utca,1076,F01130,57,3551,0,,True,"['BKK_4740', 'BKK_4790']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01126,TROLLEYBUS
BKK_F01128,BKK:BKK_F01128,47.505925,19.079211,Nefelejcs utca,1078,F01128,-124,3547,0,,True,['BKK_4740'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01126,TROLLEYBUS
BKK_F01127,BKK:BKK_F01127,47.504514,19.078414,Bethlen Gábor tér,1077,F01127,149,3545,0,,True,['BKK_4780'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01127,TROLLEYBUS
BKK_F01126,BKK:BKK_F01126,47.50768,19.078176,Nefelejcs utca / Damjanich utca,1071,F01126,-124,3543,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01126,TROLLEYBUS
BKK_F01125,BKK:BKK_F01125,47.507429,19.07803,Nefelejcs utca / Damjanich utca,1071,F01125,55,3541,0,,True,['BKK_4700'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01126,TROLLEYBUS
BKK_F01124,BKK:BKK_F01124,47.507177,19.077751,Nefelejcs utca / Damjanich utca,1078,F01124,-34,3539,0,,True,['BKK_4780'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01126,TROLLEYBUS
BKK_F01123,BKK:BKK_F01123,47.506422,19.076609,Bethlen Gábor utca,1071,F01123,133,3537,0,,True,['BKK_4780'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01123,TROLLEYBUS
BKK_F01122,BKK:BKK_F01122,47.50304,19.076581,Rottenbiller utca / István utca,1077,F01122,-32,3535,0,,True,"['BKK_4730', 'BKK_4760', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01122,TROLLEYBUS
BKK_F01121,BKK:BKK_F01121,47.502824,19.077404,Rottenbiller utca / István utca,1077,F01121,56,3533,0,,True,"['BKK_4740', 'BKK_4790']",TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01122,TROLLEYBUS
BKK_F01120,BKK:BKK_F01120,47.503733,19.074444,Rózsa utca,1077,F01120,-125,3531,0,,True,"['BKK_4730', 'BKK_4740', 'BKK_4760', 'BKK_N4769']",TROLLEYBUS,"{'colors': ['E41F18', 'FF9900']}",BKK_CSF01120,TROLLEYBUS
BKK_F01129,BKK:BKK_F01129,47.504532,19.080365,Nefelejcs utca / István utca,1078,F01129,-33,3549,0,,True,['BKK_4780'],TROLLEYBUS,{'colors': ['E41F18']},BKK_CSF01126,TROLLEYBUS
BKK_F01159,BKK:BKK_F01159,47.500466,19.081955,Keleti pályaudvar M,1087,F01159,58,3609,0,,True,"['BKK_0050', 'BKK_0070', 'BKK_0075', 'BKK_0085', 'BKK_0205', 'BKK_0300', 'BKK_0301', 'BKK_1085', 'BKK_1100', 'BKK_1120', 'BKK_1335', 'BKK_2300', 'BKK_9070', 'BKK_9071', 'BKK_9730', 'BKK_9731']",BUS,"{'colors': ['000000', '009EE3']}",BKK_CSF01131,BUS
BKK_F01154,BKK:BKK_F01154,47.501571,19.084836,Keleti pályaudvar M,1087,F01154,45,3599,0,,True,[],BUS,{'colors': ['777777']},BKK_CSF01131,BUS
BKK_F01151,BKK:BKK_F01151,47.501875,19.090278,Verseny utca,1076,F01151,-108,3593,0,,True,['BKK_0300'],BUS,{'colors': ['009EE3']},BKK_CSF01151,BUS
